zeit,zaehlstelle,gesamt
2017-06-05 16:00:00,Arnulf,66
2017-06-05 16:00:00,Erhardt,393
2017-06-05 16:00:00,Hirsch,104
2017-06-05 16:00:00,Kreuther,24
2017-06-05 16:00:00,Margareten,182
2017-06-05 16:00:00,Olympia,292
2017-06-05 17:00:00,Arnulf,59
2017-06-05 17:00:00,Erhardt,351
2017-06-05 17:00:00,Hirsch,87
2017-06-05 17:00:00,Kreuther,19
2017-06-05 17:00:00,Margareten,159
2017-06-05 17:00:00,Olympia,274
2017-06-05 18:00:00,Arnulf,33
2017-06-05 18:00:00,Erhardt,168
2017-06-05 18:00:00,Hirsch,37
2017-06-05 18:00:00,Kreuther,4
2017-06-05 18:00:00,Margareten,94
2017-06-05 18:00:00,Olympia,117
2017-06-05 19:00:00,Arnulf,32
2017-06-05 19:00:00,Erhardt,98
2017-06-05 19:00:00,Hirsch,23
2017-06-05 19:00:00,Kreuther,4
2017-06-05 19:00:00,Margareten,55
2017-06-05 19:00:00,Olympia,84
2017-06-05 20:00:00,Arnulf,15
2017-06-05 20:00:00,Erhardt,29
2017-06-05 20:00:00,Hirsch,5
2017-06-05 20:00:00,Kreuther,1
2017-06-05 20:00:00,Margareten,32
2017-06-05 20:00:00,Olympia,37
2017-06-05 21:00:00,Arnulf,15
2017-06-05 21:00:00,Erhardt,48
2017-06-05 21:00:00,Hirsch,8
2017-06-05 21:00:00,Kreuther,4
2017-06-05 21:00:00,Margareten,35
2017-06-05 21:00:00,Olympia,21
2017-06-05 22:00:00,Arnulf,13
2017-06-05 22:00:00,Erhardt,62
2017-06-05 22:00:00,Hirsch,5
2017-06-05 22:00:00,Kreuther,0
2017-06-05 22:00:00,Margareten,28
2017-06-05 22:00:00,Olympia,40
2017-06-05 23:00:00,Arnulf,10
2017-06-05 23:00:00,Erhardt,33
2017-06-05 23:00:00,Hirsch,3
2017-06-05 23:00:00,Kreuther,1
2017-06-05 23:00:00,Margareten,17
2017-06-05 23:00:00,Olympia,5
2017-06-06 00:00:00,Arnulf,6
2017-06-06 00:00:00,Erhardt,17
2017-06-06 00:00:00,Hirsch,4
2017-06-06 00:00:00,Kreuther,3
2017-06-06 00:00:00,Margareten,10
2017-06-06 00:00:00,Olympia,10
2017-06-06 01:00:00,Arnulf,5
2017-06-06 01:00:00,Erhardt,7
2017-06-06 01:00:00,Hirsch,2
2017-06-06 01:00:00,Kreuther,0
2017-06-06 01:00:00,Margareten,7
2017-06-06 01:00:00,Olympia,2
2017-06-06 02:00:00,Arnulf,1
2017-06-06 02:00:00,Erhardt,4
2017-06-06 02:00:00,Hirsch,0
2017-06-06 02:00:00,Kreuther,2
2017-06-06 02:00:00,Margareten,3
2017-06-06 02:00:00,Olympia,3
2017-06-06 03:00:00,Arnulf,1
2017-06-06 03:00:00,Erhardt,0
2017-06-06 03:00:00,Hirsch,0
2017-06-06 03:00:00,Kreuther,1
2017-06-06 03:00:00,Margareten,0
2017-06-06 03:00:00,Olympia,0
2017-06-06 04:00:00,Arnulf,3
2017-06-06 04:00:00,Erhardt,4
2017-06-06 04:00:00,Hirsch,1
2017-06-06 04:00:00,Kreuther,0
2017-06-06 04:00:00,Margareten,5
2017-06-06 04:00:00,Olympia,0
2017-06-06 05:00:00,Arnulf,6
2017-06-06 05:00:00,Erhardt,7
2017-06-06 05:00:00,Hirsch,1
2017-06-06 05:00:00,Kreuther,2
2017-06-06 05:00:00,Margareten,10
2017-06-06 05:00:00,Olympia,7
2017-06-06 06:00:00,Arnulf,27
2017-06-06 06:00:00,Erhardt,43
2017-06-06 06:00:00,Hirsch,18
2017-06-06 06:00:00,Kreuther,2
2017-06-06 06:00:00,Margareten,48
2017-06-06 06:00:00,Olympia,18
2017-06-06 07:00:00,Arnulf,63
2017-06-06 07:00:00,Erhardt,111
2017-06-06 07:00:00,Hirsch,69
2017-06-06 07:00:00,Kreuther,11
2017-06-06 07:00:00,Margareten,110
2017-06-06 07:00:00,Olympia,51
2017-06-06 08:00:00,Arnulf,135
2017-06-06 08:00:00,Erhardt,296
2017-06-06 08:00:00,Hirsch,191
2017-06-06 08:00:00,Kreuther,26
2017-06-06 08:00:00,Margareten,237
2017-06-06 08:00:00,Olympia,119
2017-06-06 09:00:00,Arnulf,142
2017-06-06 09:00:00,Erhardt,327
2017-06-06 09:00:00,Hirsch,143
2017-06-06 09:00:00,Kreuther,11
2017-06-06 09:00:00,Margareten,220
2017-06-06 09:00:00,Olympia,98
2017-06-06 10:00:00,Arnulf,53
2017-06-06 10:00:00,Erhardt,131
2017-06-06 10:00:00,Hirsch,35
2017-06-06 10:00:00,Kreuther,11
2017-06-06 10:00:00,Margareten,93
2017-06-06 10:00:00,Olympia,40
2017-06-06 11:00:00,Arnulf,32
2017-06-06 11:00:00,Erhardt,81
2017-06-06 11:00:00,Hirsch,18
2017-06-06 11:00:00,Kreuther,5
2017-06-06 11:00:00,Margareten,85
2017-06-06 11:00:00,Olympia,30
2017-06-06 12:00:00,Arnulf,40
2017-06-06 12:00:00,Erhardt,51
2017-06-06 12:00:00,Hirsch,16
2017-06-06 12:00:00,Kreuther,3
2017-06-06 12:00:00,Margareten,77
2017-06-06 12:00:00,Olympia,21
2017-06-06 13:00:00,Arnulf,34
2017-06-06 13:00:00,Erhardt,75
2017-06-06 13:00:00,Hirsch,16
2017-06-06 13:00:00,Kreuther,6
2017-06-06 13:00:00,Margareten,71
2017-06-06 13:00:00,Olympia,26
2017-06-06 14:00:00,Arnulf,47
2017-06-06 14:00:00,Erhardt,77
2017-06-06 14:00:00,Hirsch,23
2017-06-06 14:00:00,Kreuther,8
2017-06-06 14:00:00,Margareten,77
2017-06-06 14:00:00,Olympia,29
2017-06-06 15:00:00,Arnulf,22
2017-06-06 15:00:00,Erhardt,86
2017-06-06 15:00:00,Hirsch,20
2017-06-06 15:00:00,Kreuther,10
2017-06-06 15:00:00,Margareten,68
2017-06-06 15:00:00,Olympia,42
2017-06-06 16:00:00,Arnulf,30
2017-06-06 16:00:00,Erhardt,101
2017-06-06 16:00:00,Hirsch,41
2017-06-06 16:00:00,Kreuther,8
2017-06-06 16:00:00,Margareten,62
2017-06-06 16:00:00,Olympia,44
2017-06-06 17:00:00,Arnulf,56
2017-06-06 17:00:00,Erhardt,178
2017-06-06 17:00:00,Hirsch,57
2017-06-06 17:00:00,Kreuther,9
2017-06-06 17:00:00,Margareten,105
2017-06-06 17:00:00,Olympia,82
2017-06-06 18:00:00,Arnulf,84
2017-06-06 18:00:00,Erhardt,229
2017-06-06 18:00:00,Hirsch,84
2017-06-06 18:00:00,Kreuther,14
2017-06-06 18:00:00,Margareten,163
2017-06-06 18:00:00,Olympia,177
2017-06-06 19:00:00,Arnulf,73
2017-06-06 19:00:00,Erhardt,197
2017-06-06 19:00:00,Hirsch,79
2017-06-06 19:00:00,Kreuther,12
2017-06-06 19:00:00,Margareten,139
2017-06-06 19:00:00,Olympia,240
2017-06-06 20:00:00,Arnulf,33
2017-06-06 20:00:00,Erhardt,118
2017-06-06 20:00:00,Hirsch,38
2017-06-06 20:00:00,Kreuther,5
2017-06-06 20:00:00,Margareten,80
2017-06-06 20:00:00,Olympia,130
2017-06-06 21:00:00,Arnulf,20
2017-06-06 21:00:00,Erhardt,65
2017-06-06 21:00:00,Hirsch,16
2017-06-06 21:00:00,Kreuther,5
2017-06-06 21:00:00,Margareten,54
2017-06-06 21:00:00,Olympia,128
2017-06-06 22:00:00,Arnulf,18
2017-06-06 22:00:00,Erhardt,63
2017-06-06 22:00:00,Hirsch,8
2017-06-06 22:00:00,Kreuther,2
2017-06-06 22:00:00,Margareten,44
2017-06-06 22:00:00,Olympia,141
2017-06-06 23:00:00,Arnulf,11
2017-06-06 23:00:00,Erhardt,40
2017-06-06 23:00:00,Hirsch,7
2017-06-06 23:00:00,Kreuther,0
2017-06-06 23:00:00,Margareten,30
2017-06-06 23:00:00,Olympia,127
2017-06-07 00:00:00,Arnulf,4
2017-06-07 00:00:00,Erhardt,44
2017-06-07 00:00:00,Hirsch,8
2017-06-07 00:00:00,Kreuther,0
2017-06-07 00:00:00,Margareten,20
2017-06-07 00:00:00,Olympia,104
2017-06-07 01:00:00,Arnulf,6
2017-06-07 01:00:00,Erhardt,8
2017-06-07 01:00:00,Hirsch,1
2017-06-07 01:00:00,Kreuther,0
2017-06-07 01:00:00,Margareten,4
2017-06-07 01:00:00,Olympia,10
2017-06-07 02:00:00,Arnulf,0
2017-06-07 02:00:00,Erhardt,5
2017-06-07 02:00:00,Hirsch,2
2017-06-07 02:00:00,Kreuther,2
2017-06-07 02:00:00,Margareten,3
2017-06-07 02:00:00,Olympia,3
2017-06-07 03:00:00,Arnulf,2
2017-06-07 03:00:00,Erhardt,1
2017-06-07 03:00:00,Hirsch,0
2017-06-07 03:00:00,Kreuther,1
2017-06-07 03:00:00,Margareten,1
2017-06-07 03:00:00,Olympia,1
2017-06-07 04:00:00,Arnulf,4
2017-06-07 04:00:00,Erhardt,4
2017-06-07 04:00:00,Hirsch,1
2017-06-07 04:00:00,Kreuther,0
2017-06-07 04:00:00,Margareten,6
2017-06-07 04:00:00,Olympia,2
2017-06-07 05:00:00,Arnulf,7
2017-06-07 05:00:00,Erhardt,9
2017-06-07 05:00:00,Hirsch,3
2017-06-07 05:00:00,Kreuther,2
2017-06-07 05:00:00,Margareten,4
2017-06-07 05:00:00,Olympia,7
2017-06-07 06:00:00,Arnulf,27
2017-06-07 06:00:00,Erhardt,47
2017-06-07 06:00:00,Hirsch,19
2017-06-07 06:00:00,Kreuther,1
2017-06-07 06:00:00,Margareten,34
2017-06-07 06:00:00,Olympia,21
2017-06-07 07:00:00,Arnulf,83
2017-06-07 07:00:00,Erhardt,133
2017-06-07 07:00:00,Hirsch,101
2017-06-07 07:00:00,Kreuther,13
2017-06-07 07:00:00,Margareten,135
2017-06-07 07:00:00,Olympia,74
2017-06-07 08:00:00,Arnulf,146
2017-06-07 08:00:00,Erhardt,386
2017-06-07 08:00:00,Hirsch,185
2017-06-07 08:00:00,Kreuther,35
2017-06-07 08:00:00,Margareten,303
2017-06-07 08:00:00,Olympia,159
2017-06-07 09:00:00,Arnulf,157
2017-06-07 09:00:00,Erhardt,432
2017-06-07 09:00:00,Hirsch,169
2017-06-07 09:00:00,Kreuther,15
2017-06-07 09:00:00,Margareten,285
2017-06-07 09:00:00,Olympia,127
2017-06-07 10:00:00,Arnulf,45
2017-06-07 10:00:00,Erhardt,213
2017-06-07 10:00:00,Hirsch,36
2017-06-07 10:00:00,Kreuther,19
2017-06-07 10:00:00,Margareten,134
2017-06-07 10:00:00,Olympia,77
2017-06-07 11:00:00,Arnulf,72
2017-06-07 11:00:00,Erhardt,149
2017-06-07 11:00:00,Hirsch,38
2017-06-07 11:00:00,Kreuther,12
2017-06-07 11:00:00,Margareten,108
2017-06-07 11:00:00,Olympia,63
2017-06-07 12:00:00,Arnulf,60
2017-06-07 12:00:00,Erhardt,130
2017-06-07 12:00:00,Hirsch,24
2017-06-07 12:00:00,Kreuther,10
2017-06-07 12:00:00,Margareten,104
2017-06-07 12:00:00,Olympia,51
2017-06-07 13:00:00,Arnulf,69
2017-06-07 13:00:00,Erhardt,154
2017-06-07 13:00:00,Hirsch,35
2017-06-07 13:00:00,Kreuther,10
2017-06-07 13:00:00,Margareten,96
2017-06-07 13:00:00,Olympia,73
2017-06-07 14:00:00,Arnulf,63
2017-06-07 14:00:00,Erhardt,183
2017-06-07 14:00:00,Hirsch,45
2017-06-07 14:00:00,Kreuther,11
2017-06-07 14:00:00,Margareten,100
2017-06-07 14:00:00,Olympia,49
2017-06-07 15:00:00,Arnulf,59
2017-06-07 15:00:00,Erhardt,193
2017-06-07 15:00:00,Hirsch,45
2017-06-07 15:00:00,Kreuther,20
2017-06-07 15:00:00,Margareten,117
2017-06-07 15:00:00,Olympia,71
2017-06-07 16:00:00,Arnulf,67
2017-06-07 16:00:00,Erhardt,207
2017-06-07 16:00:00,Hirsch,75
2017-06-07 16:00:00,Kreuther,21
2017-06-07 16:00:00,Margareten,190
2017-06-07 16:00:00,Olympia,94
2017-06-07 17:00:00,Arnulf,123
2017-06-07 17:00:00,Erhardt,336
2017-06-07 17:00:00,Hirsch,131
2017-06-07 17:00:00,Kreuther,19
2017-06-07 17:00:00,Margareten,194
2017-06-07 17:00:00,Olympia,175
2017-06-07 18:00:00,Arnulf,191
2017-06-07 18:00:00,Erhardt,495
2017-06-07 18:00:00,Hirsch,180
2017-06-07 18:00:00,Kreuther,31
2017-06-07 18:00:00,Margareten,282
2017-06-07 18:00:00,Olympia,272
2017-06-07 19:00:00,Arnulf,156
2017-06-07 19:00:00,Erhardt,405
2017-06-07 19:00:00,Hirsch,133
2017-06-07 19:00:00,Kreuther,22
2017-06-07 19:00:00,Margareten,270
2017-06-07 19:00:00,Olympia,253
2017-06-07 20:00:00,Arnulf,60
2017-06-07 20:00:00,Erhardt,279
2017-06-07 20:00:00,Hirsch,74
2017-06-07 20:00:00,Kreuther,20
2017-06-07 20:00:00,Margareten,209
2017-06-07 20:00:00,Olympia,229
2017-06-07 21:00:00,Arnulf,43
2017-06-07 21:00:00,Erhardt,174
2017-06-07 21:00:00,Hirsch,45
2017-06-07 21:00:00,Kreuther,9
2017-06-07 21:00:00,Margareten,111
2017-06-07 21:00:00,Olympia,141
2017-06-07 22:00:00,Arnulf,33
2017-06-07 22:00:00,Erhardt,143
2017-06-07 22:00:00,Hirsch,26
2017-06-07 22:00:00,Kreuther,7
2017-06-07 22:00:00,Margareten,83
2017-06-07 22:00:00,Olympia,89
2017-06-07 23:00:00,Arnulf,29
2017-06-07 23:00:00,Erhardt,139
2017-06-07 23:00:00,Hirsch,12
2017-06-07 23:00:00,Kreuther,3
2017-06-07 23:00:00,Margareten,76
2017-06-07 23:00:00,Olympia,43
2017-06-08 00:00:00,Arnulf,13
2017-06-08 00:00:00,Erhardt,72
2017-06-08 00:00:00,Hirsch,15
2017-06-08 00:00:00,Kreuther,2
2017-06-08 00:00:00,Margareten,33
2017-06-08 00:00:00,Olympia,31
2017-06-08 01:00:00,Arnulf,5
2017-06-08 01:00:00,Erhardt,19
2017-06-08 01:00:00,Hirsch,2
2017-06-08 01:00:00,Kreuther,1
2017-06-08 01:00:00,Margareten,10
2017-06-08 01:00:00,Olympia,8
2017-06-08 02:00:00,Arnulf,1
2017-06-08 02:00:00,Erhardt,14
2017-06-08 02:00:00,Hirsch,3
2017-06-08 02:00:00,Kreuther,3
2017-06-08 02:00:00,Margareten,7
2017-06-08 02:00:00,Olympia,2
2017-06-08 03:00:00,Arnulf,3
2017-06-08 03:00:00,Erhardt,3
2017-06-08 03:00:00,Hirsch,0
2017-06-08 03:00:00,Kreuther,1
2017-06-08 03:00:00,Margareten,3
2017-06-08 03:00:00,Olympia,2
2017-06-08 04:00:00,Arnulf,2
2017-06-08 04:00:00,Erhardt,7
2017-06-08 04:00:00,Hirsch,2
2017-06-08 04:00:00,Kreuther,1
2017-06-08 04:00:00,Margareten,3
2017-06-08 04:00:00,Olympia,1
2017-06-08 05:00:00,Arnulf,11
2017-06-08 05:00:00,Erhardt,10
2017-06-08 05:00:00,Hirsch,4
2017-06-08 05:00:00,Kreuther,1
2017-06-08 05:00:00,Margareten,14
2017-06-08 05:00:00,Olympia,5
2017-06-08 06:00:00,Arnulf,35
2017-06-08 06:00:00,Erhardt,64
2017-06-08 06:00:00,Hirsch,37
2017-06-08 06:00:00,Kreuther,2
2017-06-08 06:00:00,Margareten,52
2017-06-08 06:00:00,Olympia,24
2017-06-08 07:00:00,Arnulf,106
2017-06-08 07:00:00,Erhardt,185
2017-06-08 07:00:00,Hirsch,136
2017-06-08 07:00:00,Kreuther,20
2017-06-08 07:00:00,Margareten,180
2017-06-08 07:00:00,Olympia,121
2017-06-08 08:00:00,Arnulf,203
2017-06-08 08:00:00,Erhardt,535
2017-06-08 08:00:00,Hirsch,294
2017-06-08 08:00:00,Kreuther,35
2017-06-08 08:00:00,Margareten,389
2017-06-08 08:00:00,Olympia,250
2017-06-08 09:00:00,Arnulf,205
2017-06-08 09:00:00,Erhardt,617
2017-06-08 09:00:00,Hirsch,220
2017-06-08 09:00:00,Kreuther,24
2017-06-08 09:00:00,Margareten,359
2017-06-08 09:00:00,Olympia,201
2017-06-08 10:00:00,Arnulf,111
2017-06-08 10:00:00,Erhardt,266
2017-06-08 10:00:00,Hirsch,104
2017-06-08 10:00:00,Kreuther,10
2017-06-08 10:00:00,Margareten,172
2017-06-08 10:00:00,Olympia,95
2017-06-08 11:00:00,Arnulf,80
2017-06-08 11:00:00,Erhardt,246
2017-06-08 11:00:00,Hirsch,57
2017-06-08 11:00:00,Kreuther,13
2017-06-08 11:00:00,Margareten,156
2017-06-08 11:00:00,Olympia,112
2017-06-08 12:00:00,Arnulf,92
2017-06-08 12:00:00,Erhardt,226
2017-06-08 12:00:00,Hirsch,67
2017-06-08 12:00:00,Kreuther,9
2017-06-08 12:00:00,Margareten,145
2017-06-08 12:00:00,Olympia,88
2017-06-08 13:00:00,Arnulf,101
2017-06-08 13:00:00,Erhardt,264
2017-06-08 13:00:00,Hirsch,72
2017-06-08 13:00:00,Kreuther,24
2017-06-08 13:00:00,Margareten,161
2017-06-08 13:00:00,Olympia,98
2017-06-08 14:00:00,Arnulf,93
2017-06-08 14:00:00,Erhardt,279
2017-06-08 14:00:00,Hirsch,69
2017-06-08 14:00:00,Kreuther,17
2017-06-08 14:00:00,Margareten,180
2017-06-08 14:00:00,Olympia,109
2017-06-08 15:00:00,Arnulf,95
2017-06-08 15:00:00,Erhardt,340
2017-06-08 15:00:00,Hirsch,111
2017-06-08 15:00:00,Kreuther,27
2017-06-08 15:00:00,Margareten,236
2017-06-08 15:00:00,Olympia,126
2017-06-08 16:00:00,Arnulf,110
2017-06-08 16:00:00,Erhardt,391
2017-06-08 16:00:00,Hirsch,141
2017-06-08 16:00:00,Kreuther,30
2017-06-08 16:00:00,Margareten,279
2017-06-08 16:00:00,Olympia,166
2017-06-08 17:00:00,Arnulf,180
2017-06-08 17:00:00,Erhardt,478
2017-06-08 17:00:00,Hirsch,211
2017-06-08 17:00:00,Kreuther,24
2017-06-08 17:00:00,Margareten,349
2017-06-08 17:00:00,Olympia,263
2017-06-08 18:00:00,Arnulf,215
2017-06-08 18:00:00,Erhardt,704
2017-06-08 18:00:00,Hirsch,269
2017-06-08 18:00:00,Kreuther,50
2017-06-08 18:00:00,Margareten,391
2017-06-08 18:00:00,Olympia,393
2017-06-08 19:00:00,Arnulf,151
2017-06-08 19:00:00,Erhardt,740
2017-06-08 19:00:00,Hirsch,206
2017-06-08 19:00:00,Kreuther,33
2017-06-08 19:00:00,Margareten,340
2017-06-08 19:00:00,Olympia,284
2017-06-08 20:00:00,Arnulf,100
2017-06-08 20:00:00,Erhardt,469
2017-06-08 20:00:00,Hirsch,94
2017-06-08 20:00:00,Kreuther,28
2017-06-08 20:00:00,Margareten,251
2017-06-08 20:00:00,Olympia,292
2017-06-08 21:00:00,Arnulf,52
2017-06-08 21:00:00,Erhardt,302
2017-06-08 21:00:00,Hirsch,63
2017-06-08 21:00:00,Kreuther,14
2017-06-08 21:00:00,Margareten,139
2017-06-08 21:00:00,Olympia,207
2017-06-08 22:00:00,Arnulf,63
2017-06-08 22:00:00,Erhardt,269
2017-06-08 22:00:00,Hirsch,46
2017-06-08 22:00:00,Kreuther,9
2017-06-08 22:00:00,Margareten,128
2017-06-08 22:00:00,Olympia,120
2017-06-08 23:00:00,Arnulf,61
2017-06-08 23:00:00,Erhardt,219
2017-06-08 23:00:00,Hirsch,29
2017-06-08 23:00:00,Kreuther,11
2017-06-08 23:00:00,Margareten,83
2017-06-08 23:00:00,Olympia,42
2017-06-09 00:00:00,Arnulf,15
2017-06-09 00:00:00,Erhardt,72
2017-06-09 00:00:00,Hirsch,8
2017-06-09 00:00:00,Kreuther,1
2017-06-09 00:00:00,Margareten,43
2017-06-09 00:00:00,Olympia,99
2017-06-09 01:00:00,Arnulf,8
2017-06-09 01:00:00,Erhardt,45
2017-06-09 01:00:00,Hirsch,9
2017-06-09 01:00:00,Kreuther,3
2017-06-09 01:00:00,Margareten,17
2017-06-09 01:00:00,Olympia,11
2017-06-09 02:00:00,Arnulf,3
2017-06-09 02:00:00,Erhardt,13
2017-06-09 02:00:00,Hirsch,1
2017-06-09 02:00:00,Kreuther,1
2017-06-09 02:00:00,Margareten,7
2017-06-09 02:00:00,Olympia,3
2017-06-09 03:00:00,Arnulf,2
2017-06-09 03:00:00,Erhardt,8
2017-06-09 03:00:00,Hirsch,0
2017-06-09 03:00:00,Kreuther,1
2017-06-09 03:00:00,Margareten,3
2017-06-09 03:00:00,Olympia,4
2017-06-09 04:00:00,Arnulf,3
2017-06-09 04:00:00,Erhardt,5
2017-06-09 04:00:00,Hirsch,2
2017-06-09 04:00:00,Kreuther,1
2017-06-09 04:00:00,Margareten,10
2017-06-09 04:00:00,Olympia,0
2017-06-09 05:00:00,Arnulf,8
2017-06-09 05:00:00,Erhardt,13
2017-06-09 05:00:00,Hirsch,5
2017-06-09 05:00:00,Kreuther,0
2017-06-09 05:00:00,Margareten,7
2017-06-09 05:00:00,Olympia,6
2017-06-09 06:00:00,Arnulf,35
2017-06-09 06:00:00,Erhardt,54
2017-06-09 06:00:00,Hirsch,35
2017-06-09 06:00:00,Kreuther,5
2017-06-09 06:00:00,Margareten,49
2017-06-09 06:00:00,Olympia,29
2017-06-09 07:00:00,Arnulf,80
2017-06-09 07:00:00,Erhardt,169
2017-06-09 07:00:00,Hirsch,129
2017-06-09 07:00:00,Kreuther,19
2017-06-09 07:00:00,Margareten,155
2017-06-09 07:00:00,Olympia,97
2017-06-09 08:00:00,Arnulf,172
2017-06-09 08:00:00,Erhardt,480
2017-06-09 08:00:00,Hirsch,244
2017-06-09 08:00:00,Kreuther,35
2017-06-09 08:00:00,Margareten,320
2017-06-09 08:00:00,Olympia,198
2017-06-09 09:00:00,Arnulf,184
2017-06-09 09:00:00,Erhardt,545
2017-06-09 09:00:00,Hirsch,196
2017-06-09 09:00:00,Kreuther,26
2017-06-09 09:00:00,Margareten,286
2017-06-09 09:00:00,Olympia,145
2017-06-09 10:00:00,Arnulf,105
2017-06-09 10:00:00,Erhardt,284
2017-06-09 10:00:00,Hirsch,85
2017-06-09 10:00:00,Kreuther,13
2017-06-09 10:00:00,Margareten,222
2017-06-09 10:00:00,Olympia,79
2017-06-09 11:00:00,Arnulf,79
2017-06-09 11:00:00,Erhardt,203
2017-06-09 11:00:00,Hirsch,56
2017-06-09 11:00:00,Kreuther,15
2017-06-09 11:00:00,Margareten,175
2017-06-09 11:00:00,Olympia,83
2017-06-09 12:00:00,Arnulf,85
2017-06-09 12:00:00,Erhardt,238
2017-06-09 12:00:00,Hirsch,65
2017-06-09 12:00:00,Kreuther,21
2017-06-09 12:00:00,Margareten,194
2017-06-09 12:00:00,Olympia,105
2017-06-09 13:00:00,Arnulf,96
2017-06-09 13:00:00,Erhardt,250
2017-06-09 13:00:00,Hirsch,75
2017-06-09 13:00:00,Kreuther,16
2017-06-09 13:00:00,Margareten,215
2017-06-09 13:00:00,Olympia,116
2017-06-09 14:00:00,Arnulf,103
2017-06-09 14:00:00,Erhardt,282
2017-06-09 14:00:00,Hirsch,92
2017-06-09 14:00:00,Kreuther,10
2017-06-09 14:00:00,Margareten,216
2017-06-09 14:00:00,Olympia,152
2017-06-09 15:00:00,Arnulf,100
2017-06-09 15:00:00,Erhardt,326
2017-06-09 15:00:00,Hirsch,134
2017-06-09 15:00:00,Kreuther,26
2017-06-09 15:00:00,Margareten,264
2017-06-09 15:00:00,Olympia,176
2017-06-09 16:00:00,Arnulf,124
2017-06-09 16:00:00,Erhardt,378
2017-06-09 16:00:00,Hirsch,155
2017-06-09 16:00:00,Kreuther,34
2017-06-09 16:00:00,Margareten,269
2017-06-09 16:00:00,Olympia,210
2017-06-09 17:00:00,Arnulf,164
2017-06-09 17:00:00,Erhardt,483
2017-06-09 17:00:00,Hirsch,177
2017-06-09 17:00:00,Kreuther,40
2017-06-09 17:00:00,Margareten,290
2017-06-09 17:00:00,Olympia,231
2017-06-09 18:00:00,Arnulf,157
2017-06-09 18:00:00,Erhardt,494
2017-06-09 18:00:00,Hirsch,167
2017-06-09 18:00:00,Kreuther,26
2017-06-09 18:00:00,Margareten,300
2017-06-09 18:00:00,Olympia,309
2017-06-09 19:00:00,Arnulf,102
2017-06-09 19:00:00,Erhardt,345
2017-06-09 19:00:00,Hirsch,89
2017-06-09 19:00:00,Kreuther,29
2017-06-09 19:00:00,Margareten,248
2017-06-09 19:00:00,Olympia,328
2017-06-09 20:00:00,Arnulf,36
2017-06-09 20:00:00,Erhardt,148
2017-06-09 20:00:00,Hirsch,38
2017-06-09 20:00:00,Kreuther,9
2017-06-09 20:00:00,Margareten,87
2017-06-09 20:00:00,Olympia,202
2017-06-09 21:00:00,Arnulf,43
2017-06-09 21:00:00,Erhardt,131
2017-06-09 21:00:00,Hirsch,35
2017-06-09 21:00:00,Kreuther,2
2017-06-09 21:00:00,Margareten,60
2017-06-09 21:00:00,Olympia,123
2017-06-09 22:00:00,Arnulf,37
2017-06-09 22:00:00,Erhardt,128
2017-06-09 22:00:00,Hirsch,17
2017-06-09 22:00:00,Kreuther,4
2017-06-09 22:00:00,Margareten,60
2017-06-09 22:00:00,Olympia,95
2017-06-09 23:00:00,Arnulf,21
2017-06-09 23:00:00,Erhardt,76
2017-06-09 23:00:00,Hirsch,10
2017-06-09 23:00:00,Kreuther,2
2017-06-09 23:00:00,Margareten,39
2017-06-09 23:00:00,Olympia,149
2017-06-10 00:00:00,Arnulf,24
2017-06-10 00:00:00,Erhardt,141
2017-06-10 00:00:00,Hirsch,7
2017-06-10 00:00:00,Kreuther,4
2017-06-10 00:00:00,Margareten,41
2017-06-10 00:00:00,Olympia,59
2017-06-10 01:00:00,Arnulf,6
2017-06-10 01:00:00,Erhardt,35
2017-06-10 01:00:00,Hirsch,5
2017-06-10 01:00:00,Kreuther,1
2017-06-10 01:00:00,Margareten,14
2017-06-10 01:00:00,Olympia,17
2017-06-10 02:00:00,Arnulf,4
2017-06-10 02:00:00,Erhardt,32
2017-06-10 02:00:00,Hirsch,1
2017-06-10 02:00:00,Kreuther,0
2017-06-10 02:00:00,Margareten,8
2017-06-10 02:00:00,Olympia,6
2017-06-10 03:00:00,Arnulf,2
2017-06-10 03:00:00,Erhardt,21
2017-06-10 03:00:00,Hirsch,0
2017-06-10 03:00:00,Kreuther,2
2017-06-10 03:00:00,Margareten,2
2017-06-10 03:00:00,Olympia,3
2017-06-10 04:00:00,Arnulf,3
2017-06-10 04:00:00,Erhardt,11
2017-06-10 04:00:00,Hirsch,0
2017-06-10 04:00:00,Kreuther,0
2017-06-10 04:00:00,Margareten,6
2017-06-10 04:00:00,Olympia,1
2017-06-10 05:00:00,Arnulf,8
2017-06-10 05:00:00,Erhardt,5
2017-06-10 05:00:00,Hirsch,2
2017-06-10 05:00:00,Kreuther,0
2017-06-10 05:00:00,Margareten,2
2017-06-10 05:00:00,Olympia,1
2017-06-10 06:00:00,Arnulf,9
2017-06-10 06:00:00,Erhardt,14
2017-06-10 06:00:00,Hirsch,9
2017-06-10 06:00:00,Kreuther,1
2017-06-10 06:00:00,Margareten,9
2017-06-10 06:00:00,Olympia,4
2017-06-10 07:00:00,Arnulf,32
2017-06-10 07:00:00,Erhardt,20
2017-06-10 07:00:00,Hirsch,5
2017-06-10 07:00:00,Kreuther,2
2017-06-10 07:00:00,Margareten,22
2017-06-10 07:00:00,Olympia,9
2017-06-10 08:00:00,Arnulf,32
2017-06-10 08:00:00,Erhardt,50
2017-06-10 08:00:00,Hirsch,18
2017-06-10 08:00:00,Kreuther,5
